name,album,media_type,genre,composer,milliseconds,bytes,unitprice,tracks_sold,artist,file
Green Disease,180,1,1,Eddie Vedder,161253,5375818,0.99,1,180,
Help Help,180,1,1,Jeff Ament,215092,7033002,0.99,0,180,
Bushleager,180,1,1,Stone Gossard,237479,7849757,0.99,0,180,
1/2 Full,180,1,1,Jeff Ament,251010,8197219,0.99,1,180,
Arc,180,1,1,Pearl Jam,65593,2099421,0.99,1,180,
All or None,180,1,1,Stone Gossard,277655,9104728,0.99,0,180,
Once,181,1,1,Stone Gossard,231758,7561555,0.99,0,181,
Evenflow,181,1,1,Stone Gossard,293720,9622017,0.99,0,181,
Alive,181,1,1,Stone Gossard,341080,11176623,0.99,1,181,
Why Go,181,1,1,Jeff Ament,200254,6539287,0.99,1,181,
Black,181,1,1,Dave Krusen/Stone Gossard,343823,11213314,0.99,0,181,
Jeremy,181,1,1,Jeff Ament,318981,10447222,0.99,0,181,
Oceans,181,1,1,Jeff Ament/Stone Gossard,162194,5282368,0.99,1,181,
Porch,181,1,1,Eddie Vedder,210520,6877475,0.99,1,181,
Garden,181,1,1,Jeff Ament/Stone Gossard,299154,9740738,0.99,0,181,
Deep,181,1,1,Jeff Ament/Stone Gossard,258324,8432497,0.99,0,181,
Release,181,1,1,Jeff Ament/Mike McCready/Stone Gossard,546063,17802673,0.99,0,181,
Go,182,1,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,193123,6351920,0.99,1,182,
Animal,182,1,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,169325,5503459,0.99,1,182,
Daughter,182,1,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,235598,7824586,0.99,0,182,
Glorified G,182,1,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,206968,6772116,0.99,0,182,
Dissident,182,1,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,215510,7034500,0.99,1,182,
W.M.A.,182,1,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,359262,12037261,0.99,1,182,
Blood,182,1,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,170631,5551478,0.99,0,182,
Rearviewmirror,182,1,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,284186,9321053,0.99,0,182,
Rats,182,1,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,255425,8341934,0.99,0,182,
Elderly Woman Behind The Counter In A Small Town,182,1,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,196336,6499398,0.99,1,182,
Leash,182,1,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,189257,6191560,0.99,1,182,
Indifference,182,1,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,302053,9756133,0.99,0,182,
Johnny B. Goode,141,1,8,,243200,8092024,0.99,0,141,
Don't Look Back,141,1,8,,221100,7344023,0.99,1,141,
Jah Seh No,141,1,8,,276871,9134476,0.99,1,141,
I'm The Toughest,141,1,8,,230191,7657594,0.99,0,141,
Nothing But Love,141,1,8,,221570,7335228,0.99,0,141,
Buk-In-Hamm Palace,141,1,8,,265665,8964369,0.99,0,141,
Bush Doctor,141,1,8,,239751,7942299,0.99,1,141,
Wanted Dread And Alive,141,1,8,,260310,8670933,0.99,1,141,
Mystic Man,141,1,8,,353671,11812170,0.99,0,141,
Coming In Hot,141,1,8,,213054,7109414,0.99,0,141,
Pick Myself Up,141,1,8,,234684,7788255,0.99,1,141,
Crystal Ball,141,1,8,,309733,10319296,0.99,1,141,
Equal Rights Downpresser Man,141,1,8,,366733,12086524,0.99,0,141,
Speak To Me/Breathe,183,1,1,"Mason/Waters, Gilmour, Wright",234213,7631305,0.99,0,183,
On The Run,183,1,1,"Gilmour, Waters",214595,7206300,0.99,0,183,
Time,183,1,1,"Mason, Waters, Wright, Gilmour",425195,13955426,0.99,1,183,
The Great Gig In The Sky,183,1,1,"Wright, Waters",284055,9147563,0.99,1,183,
Money,183,1,1,Waters,391888,12930070,0.99,0,183,
Us And Them,183,1,1,"Waters, Wright",461035,15000299,0.99,0,183,
Any Colour You Like,183,1,1,"Gilmour, Mason, Wright, Waters",205740,6707989,0.99,1,183,
Brain Damage,183,1,1,Waters,230556,7497655,0.99,1,183,
Eclipse,183,1,1,Waters,125361,4065299,0.99,0,183,
ZeroVinteUm,184,1,17,,315637,10426550,0.99,0,184,
Queimando Tudo,184,1,17,,172591,5723677,0.99,0,184,
Hip Hop Rio,184,1,17,,151536,4991935,0.99,1,184,
Bossa,184,1,17,,29048,967098,0.99,1,184,
100% HardCore,184,1,17,,165146,5407744,0.99,0,184,
Biruta,184,1,17,,213263,7108200,0.99,0,184,
Mão Na Cabeça,184,1,17,,202631,6642753,0.99,0,184,
O Bicho Tá Pregando,184,1,17,,171964,5683369,0.99,1,184,
Adoled (Ocean),184,1,17,,185103,6009946,0.99,0,184,
Seus Amigos,184,1,17,,100858,3304738,0.99,0,184,
Paga Pau,184,1,17,,197485,6529041,0.99,0,184,
Rappers Reais,184,1,17,,202004,6684160,0.99,2,184,
Nega Do Cabelo Duro,184,1,17,,121808,4116536,0.99,2,184,
Hemp Family,184,1,17,,205923,6806900,0.99,1,184,
Quem Me Cobrou?,184,1,17,,121704,3947664,0.99,0,184,
Se Liga,184,1,17,,410409,13559173,0.99,1,184,
Bohemian Rhapsody,185,1,1,"Mercury, Freddie",358948,11619868,0.99,1,185,
Another One Bites The Dust,185,1,1,"Deacon, John",216946,7172355,0.99,1,185,
Killer Queen,185,1,1,"Mercury, Freddie",182099,5967749,0.99,0,185,
Fat Bottomed Girls,185,1,1,"May, Brian",204695,6630041,0.99,1,185,
Bicycle Race,185,1,1,"Mercury, Freddie",183823,6012409,0.99,1,185,
You're My Best Friend,185,1,1,"Deacon, John",172225,5602173,0.99,2,185,
Don't Stop Me Now,185,1,1,"Mercury, Freddie",211826,6896666,0.99,0,185,
Save Me,185,1,1,"May, Brian",228832,7444624,0.99,1,185,
Crazy Little Thing Called Love,185,1,1,"Mercury, Freddie",164231,5435501,0.99,0,185,
Somebody To Love,185,1,1,"Mercury, Freddie",297351,9650520,0.99,2,185,
Now I'm Here,185,1,1,"May, Brian",255346,8328312,0.99,0,185,
Good Old-Fashioned Lover Boy,185,1,1,"Mercury, Freddie",175960,5747506,0.99,0,185,
Play The Game,185,1,1,"Mercury, Freddie",213368,6915832,0.99,0,185,
Flash,185,1,1,"May, Brian",168489,5464986,0.99,1,185,
Seven Seas Of Rhye,185,1,1,"Mercury, Freddie",170553,5539957,0.99,1,185,
We Will Rock You,185,1,1,"Deacon, John/May, Brian",122880,4026955,0.99,0,185,
We Are The Champions,185,1,1,"Mercury, Freddie",180950,5880231,0.99,0,185,
We Will Rock You,186,1,1,May,122671,4026815,0.99,1,186,
We Are The Champions,186,1,1,Mercury,182883,5939794,0.99,2,186,
Sheer Heart Attack,186,1,1,Taylor,207386,6642685,0.99,1,186,
"All Dead, All Dead",186,1,1,May,190119,6144878,0.99,1,186,
Spread Your Wings,186,1,1,Deacon,275356,8936992,0.99,1,186,
Fight From The Inside,186,1,1,Taylor,184737,6078001,0.99,1,186,
"Get Down, Make Love",186,1,1,Mercury,231235,7509333,0.99,1,186,
Sleep On The Sidewalk,186,1,1,May,187428,6099840,0.99,1,186,
Who Needs You,186,1,1,Deacon,186958,6292969,0.99,1,186,
It's Late,186,1,1,May,386194,12519388,0.99,1,186,
My Melancholy Blues,186,1,1,Mercury,206471,6691838,0.99,1,186,
Shiny Happy People,187,1,4,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,226298,7475323,0.99,1,187,
Me In Honey,187,1,4,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,246674,8194751,0.99,1,187,
Radio Song,187,1,4,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,255477,8421172,0.99,1,187,
Pop Song 89,188,1,4,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,185730,6132218,0.99,0,188,
Get Up,188,1,4,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,160235,5264376,0.99,2,188,
You Are The Everything,188,1,4,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,226298,7373181,0.99,1,188,
Stand,188,1,4,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,192862,6349090,0.99,0,188,
World Leader Pretend,188,1,4,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,259761,8537282,0.99,0,188,
The Wrong Child,188,1,4,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,216633,7065060,0.99,1,188,
Orange Crush,188,1,4,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,231706,7742894,0.99,0,188,
Turn You Inside-Out,188,1,4,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,257358,8395671,0.99,0,188,
Hairshirt,188,1,4,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,235911,7753807,0.99,1,188,
I Remember California,188,1,4,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,304013,9950311,0.99,1,188,
Untitled,188,1,4,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,191503,6332426,0.99,2,188,
How The West Was Won And Where It Got Us,189,1,1,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,271151,8994291,0.99,1,189,
The Wake-Up Bomb,189,1,1,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,308532,10077337,0.99,1,189,
New Test Leper,189,1,1,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,326791,10866447,0.99,1,189,
Undertow,189,1,1,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,309498,10131005,0.99,2,189,
E-Bow The Letter,189,1,1,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,324963,10714576,0.99,0,189,
Leave,189,1,1,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,437968,14433365,0.99,1,189,
Departure,189,1,1,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,209423,6818425,0.99,1,189,
Bittersweet Me,189,1,1,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,245812,8114718,0.99,1,189,
Be Mine,189,1,1,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,333087,10790541,0.99,1,189,
Binky The Doormat,189,1,1,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,301688,9950320,0.99,2,189,
Zither,189,1,1,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,154148,5032962,0.99,1,189,
"So Fast, So Numb",189,1,1,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,252682,8341223,0.99,1,189,
Low Desert,189,1,1,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,212062,6989288,0.99,0,189,
Electrolite,189,1,1,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,245315,8051199,0.99,1,189,
Losing My Religion,187,1,4,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,269035,8885672,0.99,1,187,
Low,187,1,4,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,296777,9633860,0.99,1,187,
Near Wild Heaven,187,1,4,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,199862,6610009,0.99,0,187,
Endgame,187,1,4,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,230687,7664479,0.99,1,187,
Belong,187,1,4,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,247013,8219375,0.99,0,187,
Half A World Away,187,1,4,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,208431,6837283,0.99,0,187,
Texarkana,187,1,4,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,220081,7260681,0.99,1,187,
Country Feedback,187,1,4,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,249782,8178943,0.99,2,187,
Carnival Of Sorts,190,1,4,R.E.M.,233482,7669658,0.99,1,190,
Radio Free Aurope,190,1,4,R.E.M.,245315,8163490,0.99,1,190,
Perfect Circle,190,1,4,R.E.M.,208509,6898067,0.99,1,190,
Talk About The Passion,190,1,4,R.E.M.,203206,6725435,0.99,1,190,
So Central Rain,190,1,4,R.E.M.,194768,6414550,0.99,2,190,
Don't Go Back To Rockville,190,1,4,R.E.M.,272352,9010715,0.99,1,190,
Pretty Persuasion,190,1,4,R.E.M.,229929,7577754,0.99,1,190,
Green Grow The Rushes,190,1,4,R.E.M.,225671,7422425,0.99,1,190,
Can't Get There From Here,190,1,4,R.E.M.,220630,7285936,0.99,1,190,
Driver 8,190,1,4,R.E.M.,204747,6779076,0.99,0,190,
Fall On Me,190,1,4,R.E.M.,172016,5676811,0.99,2,190,
I Believe,190,1,4,R.E.M.,227709,7542929,0.99,2,190,
Cuyahoga,190,1,4,R.E.M.,260623,8591057,0.99,1,190,
The One I Love,190,1,4,R.E.M.,197355,6495125,0.99,0,190,
The Finest Worksong,190,1,4,R.E.M.,229276,7574856,0.99,1,190,
It's The End Of The World As We Know It (And I Feel Fine),190,1,4,R.E.M.,244819,7998987,0.99,1,190,
Infeliz Natal,191,1,4,Rodolfo,138266,4503299,0.99,1,191,
A Sua,191,1,4,Rodolfo,142132,4622064,0.99,1,191,
Papeau Nuky Doe,191,1,4,Rodolfo,121652,3995022,0.99,1,191,
Merry Christmas,191,1,4,Rodolfo,126040,4166652,0.99,0,191,
Bodies,191,1,4,Rodolfo,180035,5873778,0.99,0,191,
Puteiro Em João Pessoa,191,1,4,Rodolfo,195578,6395490,0.99,1,191,
Esporrei Na Manivela,191,1,4,Rodolfo,293276,9618499,0.99,2,191,
Bê-a-Bá,191,1,4,Rodolfo,249051,8130636,0.99,1,191,
Cajueiro,191,1,4,Rodolfo,158589,5164837,0.99,0,191,
Palhas Do Coqueiro,191,1,4,Rodolfo,133851,4396466,0.99,0,191,
Maluco Beleza,192,1,1,,203206,6628067,0.99,1,192,
O Dia Em Que A Terra Parou,192,1,1,,261720,8586678,0.99,1,192,
No Fundo Do Quintal Da Escola,192,1,1,,177606,5836953,0.99,1,192,
O Segredo Do Universo,192,1,1,,192679,6315187,0.99,0,192,
As Profecias,192,1,1,,232515,7657732,0.99,1,192,
Mata Virgem,192,1,1,,142602,4690029,0.99,0,192,
Sapato 36,192,1,1,,196702,6507301,0.99,1,192,
Todo Mundo Explica,192,1,1,,134896,4449772,0.99,1,192,
Que Luz É Essa,192,1,1,,165067,5620058,0.99,2,192,
Diamante De Mendigo,192,1,1,,206053,6775101,0.99,0,192,
Negócio É,192,1,1,,175464,5826775,0.99,0,192,
"Muita Estrela, Pouca Constelação",192,1,1,,268068,8781021,0.99,0,192,
Século XXI,192,1,1,,244897,8040563,0.99,1,192,
Rock Das Aranhas (Ao Vivo) (Live),192,1,1,,231836,7591945,0.99,1,192,
The Power Of Equality,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,243591,8148266,0.99,1,193,
If You Have To Ask,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,216790,7199175,0.99,1,193,
Breaking The Girl,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,295497,9805526,0.99,0,193,
Funky Monks,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,323395,10708168,0.99,0,193,
Suck My Kiss,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,217234,7129137,0.99,1,193,
I Could Have Lied,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,244506,8088244,0.99,1,193,
Mellowship Slinky In B Major,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,240091,7971384,0.99,1,193,
The Righteous & The Wicked,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,248084,8134096,0.99,0,193,
Give It Away,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,283010,9308997,0.99,0,193,
Blood Sugar Sex Magik,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,271229,8940573,0.99,0,193,
Under The Bridge,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,264359,8682716,0.99,2,193,
Naked In The Rain,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,265717,8724674,0.99,1,193,
Apache Rose Peacock,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,282226,9312588,0.99,0,193,
The Greeting Song,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,193593,6346507,0.99,0,193,
My Lovely Man,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,279118,9220114,0.99,0,193,
Sir Psycho Sexy,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,496692,16354362,0.99,1,193,
They're Red Hot,193,1,4,Robert Johnson,71941,2382220,0.99,1,193,
By The Way,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",218017,7197430,0.99,1,194,
Universally Speaking,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",259213,8501904,0.99,0,194,
This Is The Place,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",257906,8469765,0.99,1,194,
Dosed,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",312058,10235611,0.99,0,194,
Don't Forget Me,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",277995,9107071,0.99,0,194,
The Zephyr Song,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",232960,7690312,0.99,1,194,
Can't Stop,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",269400,8872479,0.99,1,194,
I Could Die For You,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",193906,6333311,0.99,1,194,
Midnight,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",295810,9702450,0.99,0,194,
Throw Away Your Television,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",224574,7483526,0.99,0,194,
Cabron,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",218592,7458864,0.99,0,194,
Tear,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",317413,10395500,0.99,2,194,
On Mercury,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",208509,6834762,0.99,1,194,
Minor Thing,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",217835,7148115,0.99,0,194,
Warm Tape,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",256653,8358200,0.99,0,194,
Venice Queen,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",369110,12280381,0.99,0,194,
Around The World,195,1,1,Anthony Kiedis/Chad Smith/Flea/John Frusciante,238837,7859167,0.99,1,195,
Parallel Universe,195,1,1,Red Hot Chili Peppers,270654,8958519,0.99,1,195,
Scar Tissue,195,1,1,Red Hot Chili Peppers,217469,7153744,0.99,0,195,
Otherside,195,1,1,Red Hot Chili Peppers,255973,8357989,0.99,0,195,
Get On Top,195,1,1,Red Hot Chili Peppers,198164,6587883,0.99,1,195,
Californication,195,1,1,Red Hot Chili Peppers,321671,10568999,0.99,1,195,
Easily,195,1,1,Red Hot Chili Peppers,231418,7504534,0.99,0,195,
Porcelain,195,1,1,Anthony Kiedis/Chad Smith/Flea/John Frusciante,163787,5278793,0.99,1,195,
Emit Remmus,195,1,1,Red Hot Chili Peppers,240300,7901717,0.99,0,195,
I Like Dirt,195,1,1,Red Hot Chili Peppers,157727,5225917,0.99,1,195,
This Velvet Glove,195,1,1,Red Hot Chili Peppers,225280,7480537,0.99,0,195,
Savior,195,1,1,Anthony Kiedis/Chad Smith/Flea/John Frusciante,292493,9551885,0.99,0,195,
Purple Stain,195,1,1,Red Hot Chili Peppers,253440,8359971,0.99,0,195,
Right On Time,195,1,1,Red Hot Chili Peppers,112613,3722219,0.99,2,195,
Road Trippin',195,1,1,Red Hot Chili Peppers,205635,6685831,0.99,1,195,
The Spirit Of Radio,196,1,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,299154,9862012,0.99,0,196,
The Trees,196,1,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,285126,9345473,0.99,0,196,
Something For Nothing,196,1,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,240770,7898395,0.99,0,196,
Freewill,196,1,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,324362,10694110,0.99,1,196,
Xanadu,196,1,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,667428,21753168,0.99,1,196,
Bastille Day,196,1,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,280528,9264769,0.99,0,196,
By-Tor And The Snow Dog,196,1,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,519888,17076397,0.99,0,196,
Anthem,196,1,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,264515,8693343,0.99,1,196,
Closer To The Heart,196,1,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,175412,5767005,0.99,1,196,
2112 Overture,196,1,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,272718,8898066,0.99,0,196,
The Temples Of Syrinx,196,1,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,133459,4360163,0.99,0,196,
La Villa Strangiato,196,1,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,577488,19137855,0.99,0,196,
Fly By Night,196,1,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,202318,6683061,0.99,1,196,
Finding My Way,196,1,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,305528,9985701,0.99,1,196,
Jingo,197,1,1,M.Babatunde Olantunji,592953,19736495,0.99,0,197,
El Corazon Manda,197,1,1,E.Weiss,713534,23519583,0.99,0,197,
La Puesta Del Sol,197,1,1,E.Weiss,628062,20614621,0.99,1,197,
Persuasion,197,1,1,Carlos Santana,318432,10354751,0.99,1,197,
As The Years Go by,197,1,1,Albert King,233064,7566829,0.99,0,197,
Soul Sacrifice,197,1,1,Carlos Santana,296437,9801120,0.99,0,197,
Fried Neckbones And Home Fries,197,1,1,W.Correa,638563,20939646,0.99,0,197,
Santana Jam,197,1,1,Carlos Santana,882834,29207100,0.99,1,197,
Evil Ways,198,1,1,,475402,15289235,0.99,1,198,
We've Got To Get Together/Jingo,198,1,1,,1070027,34618222,0.99,0,198,
Rock Me,198,1,1,,94720,3037596,0.99,0,198,
Just Ain't Good Enough,198,1,1,,850259,27489067,0.99,1,198,
Funky Piano,198,1,1,,934791,30200730,0.99,1,198,
The Way You Do To Mer,198,1,1,,618344,20028702,0.99,0,198,
Holding Back The Years,141,1,1,Mick Hucknall and Neil Moss,270053,8833220,0.99,0,141,
Money's Too Tight To Mention,141,1,1,John and William Valentine,268408,8861921,0.99,0,141,
The Right Thing,141,1,1,Mick Hucknall,262687,8624063,0.99,1,141,
It's Only Love,141,1,1,Jimmy and Vella Cameron,232594,7659017,0.99,1,141,
A New Flame,141,1,1,Mick Hucknall,237662,7822875,0.99,0,141,
You've Got It,141,1,1,Mick Hucknall and Lamont Dozier,235232,7712845,0.99,0,141,
If You Don't Know Me By Now,141,1,1,Kenny Gamble and Leon Huff,206524,6712634,0.99,1,141,
Stars,141,1,1,Mick Hucknall,248137,8194906,0.99,1,141,
Something Got Me Started,141,1,1,Mick Hucknall and Fritz McIntyre,239595,7997139,0.99,0,141,
Thrill Me,141,1,1,Mick Hucknall and Fritz McIntyre,303934,10034711,0.99,0,141,
Your Mirror,141,1,1,Mick Hucknall,240666,7893821,0.99,0,141,
For Your Babies,141,1,1,Mick Hucknall,256992,8408803,0.99,1,141,
So Beautiful,141,1,1,Mick Hucknall,298083,9837832,0.99,1,141,
Angel,141,1,1,Carolyn Franklin and Sonny Saunders,240561,7880256,0.99,0,141,
Fairground,141,1,1,Mick Hucknall,263888,8793094,0.99,0,141,
Água E Fogo,199,1,1,Chico Amaral/Edgard Scandurra/Samuel Rosa,278987,9272272,0.99,1,199,
Três Lados,199,1,1,Chico Amaral/Samuel Rosa,233665,7699609,0.99,1,199,
Ela Desapareceu,199,1,1,Chico Amaral/Samuel Rosa,250122,8289200,0.99,0,199,
Balada Do Amor Inabalável,199,1,1,Fausto Fawcett/Samuel Rosa,240613,8025816,0.99,0,199,
Canção Noturna,199,1,1,Chico Amaral/Lelo Zanettik,238628,7874774,0.99,0,199,
Muçulmano,199,1,1,"Leão, Rodrigo F./Samuel Rosa",249600,8270613,0.99,1,199,
Maquinarama,199,1,1,Chico Amaral/Samuel Rosa,245629,8213710,0.99,1,199,
Rebelião,199,1,1,Chico Amaral/Samuel Rosa,298527,9817847,0.99,0,199,
A Última Guerra,199,1,1,"Leão, Rodrigo F./Lô Borges/Samuel Rosa",314723,10480391,0.99,0,199,
Fica,199,1,1,Chico Amaral/Samuel Rosa,272169,8980972,0.99,1,199,
Ali,199,1,1,Nando Reis/Samuel Rosa,306390,10110351,0.99,1,199,
Preto Damião,199,1,1,Chico Amaral/Samuel Rosa,264568,8697658,0.99,0,199,
É Uma Partida De Futebol,200,1,1,Samuel Rosa,1071,38747,0.99,0,200,
Eu Disse A Ela,200,1,1,Samuel Rosa,254223,8479463,0.99,0,200,
Zé Trindade,200,1,1,Samuel Rosa,247954,8331310,0.99,1,200,
Garota Nacional,200,1,1,Samuel Rosa,317492,10511239,0.99,1,200,
Tão Seu,200,1,1,Samuel Rosa,243748,8133126,0.99,0,200,
Sem Terra,200,1,1,Samuel Rosa,279353,9196411,0.99,0,200,
Os Exilados,200,1,1,Samuel Rosa,245551,8222095,0.99,1,200,
Um Dia Qualquer,200,1,1,Samuel Rosa,292414,9805570,0.99,1,200,
Los Pretos,200,1,1,Samuel Rosa,239229,8025667,0.99,0,200,
